# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06479010 VERMILLION RIVER NR VERMILLION,SD
# -----------------------------------------------------------------------------------
#
# Data provided for site 06479010
#            TS   parameter     statistic     Description
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	128843_00060_00003	128843_00060_00003_cd
USGS	06479010	2011-10-04	123	A
USGS	06479010	2011-10-05	122	A
USGS	06479010	2011-10-06	125	A
USGS	06479010	2011-10-07	124	A
USGS	06479010	2011-10-08	129	A
USGS	06479010	2011-10-09	126	A
USGS	06479010	2011-10-10	125	A
USGS	06479010	2011-10-11	134	A
USGS	06479010	2011-10-12	142	A
USGS	06479010	2011-10-13	139	A
USGS	06479010	2011-10-14	139	A
USGS	06479010	2011-10-15	137	A
USGS	06479010	2011-10-16	135	A
USGS	06479010	2011-10-17	133	A
USGS	06479010	2011-10-18	127	A
USGS	06479010	2011-10-19	128	A
USGS	06479010	2011-10-20	129	A
USGS	06479010	2011-10-21	135	A
USGS	06479010	2011-10-22	138	A
USGS	06479010	2011-10-23	139	A
USGS	06479010	2011-10-24	141	A
USGS	06479010	2011-10-25	142	A
USGS	06479010	2011-10-26	141	A
USGS	06479010	2011-10-27	141	A
USGS	06479010	2011-10-28	141	A
USGS	06479010	2011-10-29	139	A
USGS	06479010	2011-10-30	138	A
USGS	06479010	2011-10-31	138	A
USGS	06479010	2011-11-01	139	A
USGS	06479010	2011-11-02	142	A
USGS	06479010	2011-11-03	140	A
USGS	06479010	2011-11-04	141	A
USGS	06479010	2011-11-05	144	A
USGS	06479010	2011-11-06	141	A
USGS	06479010	2011-11-07	134	A
USGS	06479010	2011-11-08	131	A
USGS	06479010	2011-11-09	137	A
USGS	06479010	2011-11-10	140	A
USGS	06479010	2011-11-11	138	A
USGS	06479010	2011-11-12	136	A
USGS	06479010	2011-11-13	134	A
USGS	06479010	2011-11-14	126	A
USGS	06479010	2011-11-15	125	A
USGS	06479010	2011-11-16	120	A:e
USGS	06479010	2011-11-17	115	A:e
USGS	06479010	2011-11-18	115	A:e
USGS	06479010	2011-11-19	110	A:e
USGS	06479010	2011-11-20	100	A:e
USGS	06479010	2011-11-21	80.0	A:e
USGS	06479010	2011-11-22	90.0	A:e
USGS	06479010	2011-11-23	115	A:e
USGS	06479010	2011-11-24	135	A:e
USGS	06479010	2011-11-25	140	A:e
USGS	06479010	2011-11-26	135	A:e
USGS	06479010	2011-11-27	125	A:e
USGS	06479010	2011-11-28	120	A:e
USGS	06479010	2011-11-29	115	A:e
USGS	06479010	2011-11-30	110	A:e
USGS	06479010	2011-12-01	100	A:e
USGS	06479010	2011-12-02	90.0	A:e
USGS	06479010	2011-12-03	80.0	A:e
USGS	06479010	2011-12-04	70.0	A:e
USGS	06479010	2011-12-05	65.0	A:e
USGS	06479010	2011-12-06	60.0	A:e
USGS	06479010	2011-12-07	65.0	A:e
USGS	06479010	2011-12-08	70.0	A:e
USGS	06479010	2011-12-09	65.0	A:e
USGS	06479010	2011-12-10	70.0	A:e
USGS	06479010	2011-12-11	80.0	A:e
USGS	06479010	2011-12-12	95.0	A:e
USGS	06479010	2011-12-13	107	A:e
USGS	06479010	2011-12-14	110	A:e
USGS	06479010	2011-12-15	105	A:e
USGS	06479010	2011-12-16	95.0	A:e
USGS	06479010	2011-12-17	100	A:e
USGS	06479010	2011-12-18	95.0	A:e
USGS	06479010	2011-12-19	85.0	A:e
USGS	06479010	2011-12-20	75.0	A:e
USGS	06479010	2011-12-21	70.0	A:e
USGS	06479010	2011-12-22	70.0	A:e
USGS	06479010	2011-12-23	75.0	A:e
USGS	06479010	2011-12-24	75.0	A:e
USGS	06479010	2011-12-25	75.0	A:e
USGS	06479010	2011-12-26	80.0	A:e
USGS	06479010	2011-12-27	75.0	A:e
USGS	06479010	2011-12-28	70.0	A:e
USGS	06479010	2011-12-29	75.0	A:e
USGS	06479010	2011-12-30	75.0	A:e
USGS	06479010	2011-12-31	75.0	A:e
USGS	06479010	2012-01-01	70.0	A:e
USGS	06479010	2012-01-02	60.0	A:e
USGS	06479010	2012-01-03	65.0	A:e
USGS	06479010	2012-01-04	70.0	A:e
USGS	06479010	2012-01-05	75.0	A:e
USGS	06479010	2012-01-06	70.0	A:e
USGS	06479010	2012-01-07	65.0	A:e
USGS	06479010	2012-01-08	65.0	A:e
USGS	06479010	2012-01-09	70.0	A:e
USGS	06479010	2012-01-10	75.0	A:e
USGS	06479010	2012-01-11	70.0	A:e
USGS	06479010	2012-01-12	60.0	A:e
USGS	06479010	2012-01-13	55.0	A:e
USGS	06479010	2012-01-14	60.0	A:e
USGS	06479010	2012-01-15	65.0	A:e
USGS	06479010	2012-01-16	60.0	A:e
USGS	06479010	2012-01-17	55.0	A:e
USGS	06479010	2012-01-18	55.0	A:e
USGS	06479010	2012-01-19	50.0	A:e
USGS	06479010	2012-01-20	48.0	A:e
USGS	06479010	2012-01-21	46.0	A:e
USGS	06479010	2012-01-22	48.0	A:e
USGS	06479010	2012-01-23	48.0	A:e
USGS	06479010	2012-01-24	44.0	A:e
USGS	06479010	2012-01-25	46.0	A:e
USGS	06479010	2012-01-26	46.0	A:e
USGS	06479010	2012-01-27	48.0	A:e
USGS	06479010	2012-01-28	48.0	A:e
USGS	06479010	2012-01-29	48.0	A:e
USGS	06479010	2012-01-30	50.0	A:e
USGS	06479010	2012-01-31	50.0	A:e
USGS	06479010	2012-02-01	48.0	A:e
USGS	06479010	2012-02-02	46.0	A:e
USGS	06479010	2012-02-03	48.0	A:e
USGS	06479010	2012-02-04	48.0	A:e
USGS	06479010	2012-02-05	48.0	A:e
USGS	06479010	2012-02-06	50.0	A:e
USGS	06479010	2012-02-07	48.0	A:e
USGS	06479010	2012-02-08	46.0	A:e
USGS	06479010	2012-02-09	46.0	A:e
USGS	06479010	2012-02-10	44.0	A:e
USGS	06479010	2012-02-11	42.0	A:e
USGS	06479010	2012-02-12	42.0	A:e
USGS	06479010	2012-02-13	44.0	A:e
USGS	06479010	2012-02-14	44.0	A:e
USGS	06479010	2012-02-15	46.0	A:e
USGS	06479010	2012-02-16	46.0	A:e
USGS	06479010	2012-02-17	46.0	A:e
USGS	06479010	2012-02-18	44.0	A:e
USGS	06479010	2012-02-19	46.0	A:e
USGS	06479010	2012-02-20	48.0	A:e
USGS	06479010	2012-02-21	48.0	A:e
USGS	06479010	2012-02-22	50.0	A:e
USGS	06479010	2012-02-23	50.0	A:e
USGS	06479010	2012-02-24	46.0	A:e
USGS	06479010	2012-02-25	42.0	A:e
USGS	06479010	2012-02-26	44.0	A:e
USGS	06479010	2012-02-27	44.0	A:e
USGS	06479010	2012-02-28	46.0	A:e
USGS	06479010	2012-02-29	50.0	A:e
USGS	06479010	2012-03-01	60.0	A:e
USGS	06479010	2012-03-02	70.0	A:e
USGS	06479010	2012-03-03	110	A:e
USGS	06479010	2012-03-04	150	A:e
USGS	06479010	2012-03-05	200	A:e
USGS	06479010	2012-03-06	220	A:e
USGS	06479010	2012-03-07	250	A:e
USGS	06479010	2012-03-08	280	A:e
USGS	06479010	2012-03-09	308	A
USGS	06479010	2012-03-10	348	A
USGS	06479010	2012-03-11	366	A
USGS	06479010	2012-03-12	400	A
USGS	06479010	2012-03-13	413	A
USGS	06479010	2012-03-14	395	A
USGS	06479010	2012-03-15	364	A
USGS	06479010	2012-03-16	336	A
USGS	06479010	2012-03-17	314	A
USGS	06479010	2012-03-18	294	A
USGS	06479010	2012-03-19	277	A
USGS	06479010	2012-03-20	263	A
USGS	06479010	2012-03-21	253	A
USGS	06479010	2012-03-22	255	A
USGS	06479010	2012-03-23	248	A
USGS	06479010	2012-03-24	237	A
USGS	06479010	2012-03-25	226	A
USGS	06479010	2012-03-26	215	A
USGS	06479010	2012-03-27	207	A
USGS	06479010	2012-03-28	196	A
USGS	06479010	2012-03-29	185	A
USGS	06479010	2012-03-30	185	A
USGS	06479010	2012-03-31	178	A
USGS	06479010	2012-04-01	171	A
USGS	06479010	2012-04-02	166	A
USGS	06479010	2012-04-03	154	A
USGS	06479010	2012-04-04	145	A
USGS	06479010	2012-04-05	140	A
USGS	06479010	2012-04-06	137	A
USGS	06479010	2012-04-07	130	A
USGS	06479010	2012-04-08	123	A
USGS	06479010	2012-04-09	120	A
USGS	06479010	2012-04-10	120	A
USGS	06479010	2012-04-11	117	A
USGS	06479010	2012-04-12	117	A
USGS	06479010	2012-04-13	121	A
USGS	06479010	2012-04-14	124	A
USGS	06479010	2012-04-15	139	A
USGS	06479010	2012-04-16	146	A
USGS	06479010	2012-04-17	152	A
USGS	06479010	2012-04-18	164	A
USGS	06479010	2012-04-19	167	A
USGS	06479010	2012-04-20	158	A
USGS	06479010	2012-04-21	168	A
USGS	06479010	2012-04-22	175	A
USGS	06479010	2012-04-23	178	A
USGS	06479010	2012-04-24	180	A
USGS	06479010	2012-04-25	176	A
USGS	06479010	2012-04-26	160	A
USGS	06479010	2012-04-27	151	A
USGS	06479010	2012-04-28	153	A
USGS	06479010	2012-04-29	151	A
USGS	06479010	2012-04-30	150	A
USGS	06479010	2012-05-01	163	A
USGS	06479010	2012-05-02	162	A
USGS	06479010	2012-05-03	159	A
USGS	06479010	2012-05-04	155	A
USGS	06479010	2012-05-05	231	A
USGS	06479010	2012-05-06	275	A
USGS	06479010	2012-05-07	256	A
USGS	06479010	2012-05-08	581	A
USGS	06479010	2012-05-09	1120	A
USGS	06479010	2012-05-10	1420	A
USGS	06479010	2012-05-11	1630	A
USGS	06479010	2012-05-12	1760	A
USGS	06479010	2012-05-13	1720	A
USGS	06479010	2012-05-14	1160	A
USGS	06479010	2012-05-15	806	A
USGS	06479010	2012-05-16	624	A
USGS	06479010	2012-05-17	515	A
USGS	06479010	2012-05-18	436	A
USGS	06479010	2012-05-19	374	A
USGS	06479010	2012-05-20	334	A
USGS	06479010	2012-05-21	309	A
USGS	06479010	2012-05-22	315	A
USGS	06479010	2012-05-23	331	A
USGS	06479010	2012-05-24	358	A
USGS	06479010	2012-05-25	330	A
USGS	06479010	2012-05-26	314	A
USGS	06479010	2012-05-27	305	A
USGS	06479010	2012-05-28	356	A
USGS	06479010	2012-05-29	325	A
USGS	06479010	2012-05-30	303	A
USGS	06479010	2012-05-31	291	A
USGS	06479010	2012-06-01	281	A
USGS	06479010	2012-06-02	280	A
USGS	06479010	2012-06-03	302	A
USGS	06479010	2012-06-04	292	A
USGS	06479010	2012-06-05	269	A
USGS	06479010	2012-06-06	248	A
USGS	06479010	2012-06-07	229	A
USGS	06479010	2012-06-08	209	A
USGS	06479010	2012-06-09	190	A
USGS	06479010	2012-06-10	174	A
USGS	06479010	2012-06-11	158	A
USGS	06479010	2012-06-12	143	A
USGS	06479010	2012-06-13	137	A
USGS	06479010	2012-06-14	126	A
USGS	06479010	2012-06-15	121	A
USGS	06479010	2012-06-16	117	A
USGS	06479010	2012-06-17	110	A
USGS	06479010	2012-06-18	108	A
USGS	06479010	2012-06-19	102	A
USGS	06479010	2012-06-20	97.6	A
USGS	06479010	2012-06-21	94.7	A
USGS	06479010	2012-06-22	92.2	A
USGS	06479010	2012-06-23	91.7	A
USGS	06479010	2012-06-24	90.8	A
USGS	06479010	2012-06-25	85.6	A
USGS	06479010	2012-06-26	81.1	A
USGS	06479010	2012-06-27	78.4	A
USGS	06479010	2012-06-28	75.2	A
USGS	06479010	2012-06-29	71.9	A
USGS	06479010	2012-06-30	69.2	A
USGS	06479010	2012-07-01	68.3	A
USGS	06479010	2012-07-02	66.5	A
USGS	06479010	2012-07-03	64.4	A
USGS	06479010	2012-07-04	62.2	A
USGS	06479010	2012-07-05	59.7	A
USGS	06479010	2012-07-06	57.8	A
USGS	06479010	2012-07-07	56.4	A
USGS	06479010	2012-07-08	53.8	A
USGS	06479010	2012-07-09	51.9	A
USGS	06479010	2012-07-10	50.3	A
USGS	06479010	2012-07-11	48.7	A
USGS	06479010	2012-07-12	46.5	A
USGS	06479010	2012-07-13	44.7	A
USGS	06479010	2012-07-14	42.8	A
USGS	06479010	2012-07-15	41.3	A
USGS	06479010	2012-07-16	40.1	A
USGS	06479010	2012-07-17	39.1	A
USGS	06479010	2012-07-18	38.7	A
USGS	06479010	2012-07-19	37.2	A
USGS	06479010	2012-07-20	35.5	A
USGS	06479010	2012-07-21	34.2	A
USGS	06479010	2012-07-22	33.1	A
USGS	06479010	2012-07-23	32.7	A
USGS	06479010	2012-07-24	31.5	A
USGS	06479010	2012-07-25	31.2	A
USGS	06479010	2012-07-26	29.7	A
USGS	06479010	2012-07-27	27.7	A
USGS	06479010	2012-07-28	27.1	A
USGS	06479010	2012-07-29	26.8	A
USGS	06479010	2012-07-30	25.7	A
USGS	06479010	2012-07-31	24.3	A
USGS	06479010	2012-08-01	23.4	A
USGS	06479010	2012-08-02	23.6	A
USGS	06479010	2012-08-03	22.3	A
USGS	06479010	2012-08-04	23.6	A
USGS	06479010	2012-08-05	21.1	A
USGS	06479010	2012-08-06	19.7	A
USGS	06479010	2012-08-07	18.9	A
USGS	06479010	2012-08-08	18.6	A
USGS	06479010	2012-08-09	18.1	A
USGS	06479010	2012-08-10	16.8	A
USGS	06479010	2012-08-11	16.2	A
USGS	06479010	2012-08-12	16.7	A
USGS	06479010	2012-08-13	16.7	A
USGS	06479010	2012-08-14	16.1	A
USGS	06479010	2012-08-15	16.0	A
USGS	06479010	2012-08-16	15.7	A
USGS	06479010	2012-08-17	14.8	A
USGS	06479010	2012-08-18	15.6	A
USGS	06479010	2012-08-19	15.7	A
USGS	06479010	2012-08-20	15.0	A
USGS	06479010	2012-08-21	14.3	A
USGS	06479010	2012-08-22	14.1	A
USGS	06479010	2012-08-23	13.6	A
USGS	06479010	2012-08-24	14.0	A
USGS	06479010	2012-08-25	14.4	A
USGS	06479010	2012-08-26	13.6	A
USGS	06479010	2012-08-27	12.8	A
USGS	06479010	2012-08-28	12.2	A
USGS	06479010	2012-08-29	11.7	A
USGS	06479010	2012-08-30	11.1	A
USGS	06479010	2012-08-31	10.6	A
USGS	06479010	2012-09-01	10.5	A
USGS	06479010	2012-09-02	10.7	A
USGS	06479010	2012-09-03	11.0	A
USGS	06479010	2012-09-04	11.2	A
USGS	06479010	2012-09-05	11.7	A
USGS	06479010	2012-09-06	10.9	A
USGS	06479010	2012-09-07	11.1	A
USGS	06479010	2012-09-08	11.0	A
USGS	06479010	2012-09-09	10.3	A
USGS	06479010	2012-09-10	10.4	A
USGS	06479010	2012-09-11	10.5	A
USGS	06479010	2012-09-12	10.1	A
USGS	06479010	2012-09-13	10.4	A
USGS	06479010	2012-09-14	10.3	A
USGS	06479010	2012-09-15	10.1	A
USGS	06479010	2012-09-16	10.1	A
USGS	06479010	2012-09-17	10.9	A
USGS	06479010	2012-09-18	10.6	A
USGS	06479010	2012-09-19	10.9	A
USGS	06479010	2012-09-20	10.2	A
USGS	06479010	2012-09-21	10.3	A
USGS	06479010	2012-09-22	9.81	A
USGS	06479010	2012-09-23	9.61	A
USGS	06479010	2012-09-24	10.6	A
USGS	06479010	2012-09-25	10.5	A
USGS	06479010	2012-09-26	10.3	A
USGS	06479010	2012-09-27	9.72	A
USGS	06479010	2012-09-28	9.74	A
USGS	06479010	2012-09-29	9.88	A
USGS	06479010	2012-09-30	9.92	A
USGS	06479010	2012-10-01	9.86	A
USGS	06479010	2012-10-02	10.2	A
USGS	06479010	2012-10-03	10.2	A
USGS	06479010	2012-10-04	10.7	A
USGS	06479010	2012-10-05	10.5	A
USGS	06479010	2012-10-06	10.0	A
USGS	06479010	2012-10-07	10.6	A
USGS	06479010	2012-10-08	11.4	A
USGS	06479010	2012-10-09	12.3	A
USGS	06479010	2012-10-10	11.7	A
USGS	06479010	2012-10-11	11.6	A
USGS	06479010	2012-10-12	11.1	A
USGS	06479010	2012-10-13	12.1	A
USGS	06479010	2012-10-14	12.5	A
USGS	06479010	2012-10-15	11.9	A
USGS	06479010	2012-10-16	12.7	A
USGS	06479010	2012-10-17	14.3	A
USGS	06479010	2012-10-18	15.4	A
USGS	06479010	2012-10-19	15.4	A
USGS	06479010	2012-10-20	14.0	A
USGS	06479010	2012-10-21	14.4	A
USGS	06479010	2012-10-22	15.7	A
USGS	06479010	2012-10-23	18.9	A
USGS	06479010	2012-10-24	16.3	A
USGS	06479010	2012-10-25	18.5	A
USGS	06479010	2012-10-26	18.0	A
USGS	06479010	2012-10-27	19.0	A
USGS	06479010	2012-10-28	18.8	A
USGS	06479010	2012-10-29	17.5	A
USGS	06479010	2012-10-30	16.1	A
USGS	06479010	2012-10-31	16.1	A
USGS	06479010	2012-11-01	16.2	A
USGS	06479010	2012-11-02	16.0	A
USGS	06479010	2012-11-03	15.7	A
USGS	06479010	2012-11-04	15.6	A
USGS	06479010	2012-11-05	16.2	A
USGS	06479010	2012-11-06	16.6	A
USGS	06479010	2012-11-07	15.9	A
USGS	06479010	2012-11-08	16.2	A
USGS	06479010	2012-11-09	16.7	A
USGS	06479010	2012-11-10	17.9	A
USGS	06479010	2012-11-11	19.0	A:e
USGS	06479010	2012-11-12	20.0	A:e
USGS	06479010	2012-11-13	18.0	A
USGS	06479010	2012-11-14	18.0	A
USGS	06479010	2012-11-15	18.0	A
USGS	06479010	2012-11-16	17.0	A
USGS	06479010	2012-11-17	17.8	A
USGS	06479010	2012-11-18	21.5	A
USGS	06479010	2012-11-19	22.7	A
USGS	06479010	2012-11-20	21.2	A
USGS	06479010	2012-11-21	20.5	A
USGS	06479010	2012-11-22	21.3	A
USGS	06479010	2012-11-23	19.0	A:e
USGS	06479010	2012-11-24	18.0	A:e
USGS	06479010	2012-11-25	19.0	A:e
USGS	06479010	2012-11-26	18.0	A:e
USGS	06479010	2012-11-27	18.0	A:e
USGS	06479010	2012-11-28	19.0	A:e
USGS	06479010	2012-11-29	20.0	A
USGS	06479010	2012-11-30	20.0	A
USGS	06479010	2012-12-01	20.0	A
USGS	06479010	2012-12-02	20.2	A
USGS	06479010	2012-12-03	21.7	A
USGS	06479010	2012-12-04	21.2	A
USGS	06479010	2012-12-05	20.7	A
USGS	06479010	2012-12-06	22.0	A
USGS	06479010	2012-12-07	21.6	A
USGS	06479010	2012-12-08	21.4	A
USGS	06479010	2012-12-09	20.0	A:e
USGS	06479010	2012-12-10	18.0	A:e
USGS	06479010	2012-12-11	19.0	A:e
USGS	06479010	2012-12-12	20.0	A:e
USGS	06479010	2012-12-13	19.0	A:e
USGS	06479010	2012-12-14	19.0	A:e
USGS	06479010	2012-12-15	20.0	A:e
USGS	06479010	2012-12-16	20.0	A:e
USGS	06479010	2012-12-17	21.0	A:e
USGS	06479010	2012-12-18	21.4	A:e
USGS	06479010	2012-12-19	21.4	A:e
USGS	06479010	2012-12-20	21.0	A:e
USGS	06479010	2012-12-21	20.0	A:e
USGS	06479010	2012-12-22	19.0	A:e
USGS	06479010	2012-12-23	18.0	A:e
USGS	06479010	2012-12-24	17.0	A:e
USGS	06479010	2012-12-25	16.0	A:e
USGS	06479010	2012-12-26	15.0	A:e
USGS	06479010	2012-12-27	16.0	A:e
USGS	06479010	2012-12-28	17.0	A:e
USGS	06479010	2012-12-29	16.0	A:e
USGS	06479010	2012-12-30	17.0	A:e
USGS	06479010	2012-12-31	17.0	A:e
USGS	06479010	2013-01-01	17.0	A:e
USGS	06479010	2013-01-02	18.0	A:e
USGS	06479010	2013-01-03	18.0	A:e
USGS	06479010	2013-01-04	18.0	A:e
USGS	06479010	2013-01-05	18.0	A:e
USGS	06479010	2013-01-06	17.0	A:e
USGS	06479010	2013-01-07	18.0	A:e
USGS	06479010	2013-01-08	19.0	A:e
USGS	06479010	2013-01-09	20.0	A:e
USGS	06479010	2013-01-10	19.0	A:e
USGS	06479010	2013-01-11	18.0	A:e
USGS	06479010	2013-01-12	15.0	A:e
USGS	06479010	2013-01-13	14.0	A:e
USGS	06479010	2013-01-14	15.0	A:e
USGS	06479010	2013-01-15	16.0	A:e
USGS	06479010	2013-01-16	16.0	A:e
USGS	06479010	2013-01-17	16.0	A:e
USGS	06479010	2013-01-18	17.0	A:e
USGS	06479010	2013-01-19	17.0	A:e
USGS	06479010	2013-01-20	15.0	A:e
USGS	06479010	2013-01-21	13.0	A:e
USGS	06479010	2013-01-22	14.0	A:e
USGS	06479010	2013-01-23	14.0	A:e
USGS	06479010	2013-01-24	13.0	A:e
USGS	06479010	2013-01-25	14.0	A:e
USGS	06479010	2013-01-26	14.0	A:e
USGS	06479010	2013-01-27	15.0	A:e
USGS	06479010	2013-01-28	16.0	A:e
USGS	06479010	2013-01-29	16.0	A:e
USGS	06479010	2013-01-30	15.0	A:e
USGS	06479010	2013-01-31	13.0	A:e
USGS	06479010	2013-02-01	14.0	A:e
USGS	06479010	2013-02-02	15.0	A:e
USGS	06479010	2013-02-03	15.0	A:e
USGS	06479010	2013-02-04	14.0	A:e
USGS	06479010	2013-02-05	14.0	A:e
USGS	06479010	2013-02-06	13.0	A:e
USGS	06479010	2013-02-07	13.0	A:e
USGS	06479010	2013-02-08	13.0	A:e
USGS	06479010	2013-02-09	14.0	A:e
USGS	06479010	2013-02-10	14.0	A:e
USGS	06479010	2013-02-11	13.0	A:e
USGS	06479010	2013-02-12	13.0	A:e
USGS	06479010	2013-02-13	14.0	A:e
USGS	06479010	2013-02-14	13.0	A:e
USGS	06479010	2013-02-15	12.0	A:e
USGS	06479010	2013-02-16	11.0	A:e
USGS	06479010	2013-02-17	12.0	A:e
USGS	06479010	2013-02-18	12.0	A:e
USGS	06479010	2013-02-19	11.0	A:e
USGS	06479010	2013-02-20	10.0	A:e
USGS	06479010	2013-02-21	10.0	A:e
USGS	06479010	2013-02-22	9.00	A:e
USGS	06479010	2013-02-23	8.00	A:e
USGS	06479010	2013-02-24	8.50	A:e
USGS	06479010	2013-02-25	8.50	A:e
USGS	06479010	2013-02-26	9.00	A:e
USGS	06479010	2013-02-27	10.0	A:e
USGS	06479010	2013-02-28	10.0	A:e
USGS	06479010	2013-03-01	9.00	A:e
USGS	06479010	2013-03-02	8.00	A:e
USGS	06479010	2013-03-03	8.50	A:e
USGS	06479010	2013-03-04	9.50	A:e
USGS	06479010	2013-03-05	9.50	A:e
USGS	06479010	2013-03-06	9.50	A:e
USGS	06479010	2013-03-07	10.0	A:e
USGS	06479010	2013-03-08	11.0	A:e
USGS	06479010	2013-03-09	13.0	A:e
USGS	06479010	2013-03-10	17.0	A:e
USGS	06479010	2013-03-11	20.0	A:e
USGS	06479010	2013-03-12	35.0	A:e
USGS	06479010	2013-03-13	220	A:e
USGS	06479010	2013-03-14	320	A:e
USGS	06479010	2013-03-15	300	A:e
USGS	06479010	2013-03-16	260	A:e
USGS	06479010	2013-03-17	250	A:e
USGS	06479010	2013-03-18	240	A:e
USGS	06479010	2013-03-19	220	A:e
USGS	06479010	2013-03-20	180	A:e
USGS	06479010	2013-03-21	150	A:e
USGS	06479010	2013-03-22	140	A:e
USGS	06479010	2013-03-23	140	A:e
USGS	06479010	2013-03-24	130	A:e
USGS	06479010	2013-03-25	130	A:e
USGS	06479010	2013-03-26	110	A:e
USGS	06479010	2013-03-27	109	A:e
USGS	06479010	2013-03-28	104	A:e
USGS	06479010	2013-03-29	102	A:e
USGS	06479010	2013-03-30	90.0	A:e
USGS	06479010	2013-03-31	80.0	A:e
USGS	06479010	2013-04-01	75.0	A:e
USGS	06479010	2013-04-02	85.0	A:e
USGS	06479010	2013-04-03	99.4	A
USGS	06479010	2013-04-04	95.6	A
USGS	06479010	2013-04-05	86.4	A
USGS	06479010	2013-04-06	83.0	A
USGS	06479010	2013-04-07	75.8	A
USGS	06479010	2013-04-08	75.1	A
USGS	06479010	2013-04-09	80.0	A
USGS	06479010	2013-04-10	91.4	A
USGS	06479010	2013-04-11	103	A
USGS	06479010	2013-04-12	107	A
USGS	06479010	2013-04-13	115	A
USGS	06479010	2013-04-14	108	A
USGS	06479010	2013-04-15	99.0	A
USGS	06479010	2013-04-16	91.8	A
USGS	06479010	2013-04-17	89.1	A
USGS	06479010	2013-04-18	94.0	A
USGS	06479010	2013-04-19	93.4	A
USGS	06479010	2013-04-20	90.1	A
USGS	06479010	2013-04-21	95.1	A
USGS	06479010	2013-04-22	103	A
USGS	06479010	2013-04-23	101	A
USGS	06479010	2013-04-24	101	A
USGS	06479010	2013-04-25	107	A
USGS	06479010	2013-04-26	113	A
USGS	06479010	2013-04-27	112	A
USGS	06479010	2013-04-28	111	A
USGS	06479010	2013-04-29	114	A
USGS	06479010	2013-04-30	132	A
USGS	06479010	2013-05-01	156	A
USGS	06479010	2013-05-02	157	A
USGS	06479010	2013-05-03	161	A
USGS	06479010	2013-05-04	148	A
USGS	06479010	2013-05-05	135	A
USGS	06479010	2013-05-06	122	A
USGS	06479010	2013-05-07	115	A
USGS	06479010	2013-05-08	112	A
USGS	06479010	2013-05-09	112	A
USGS	06479010	2013-05-10	138	A
USGS	06479010	2013-05-11	155	A
USGS	06479010	2013-05-12	145	A
USGS	06479010	2013-05-13	142	A
USGS	06479010	2013-05-14	139	A
USGS	06479010	2013-05-15	122	A
USGS	06479010	2013-05-16	110	A
USGS	06479010	2013-05-17	106	A
USGS	06479010	2013-05-18	107	A
USGS	06479010	2013-05-19	103	A
USGS	06479010	2013-05-20	102	A
USGS	06479010	2013-05-21	99.1	A
USGS	06479010	2013-05-22	95.4	A
USGS	06479010	2013-05-23	92.7	A
USGS	06479010	2013-05-24	92.6	A
USGS	06479010	2013-05-25	88.1	A
USGS	06479010	2013-05-26	83.4	A
USGS	06479010	2013-05-27	441	A
USGS	06479010	2013-05-28	1950	A
USGS	06479010	2013-05-29	2320	A
USGS	06479010	2013-05-30	2420	A
USGS	06479010	2013-05-31	2430	A
USGS	06479010	2013-06-01	2010	A
USGS	06479010	2013-06-02	1510	A
USGS	06479010	2013-06-03	1140	A
USGS	06479010	2013-06-04	903	A
USGS	06479010	2013-06-05	1030	A
USGS	06479010	2013-06-06	1410	A
USGS	06479010	2013-06-07	1050	A
USGS	06479010	2013-06-08	793	A
USGS	06479010	2013-06-09	943	A
USGS	06479010	2013-06-10	1410	A
USGS	06479010	2013-06-11	1690	A
USGS	06479010	2013-06-12	1570	A
USGS	06479010	2013-06-13	1190	A
USGS	06479010	2013-06-14	889	A
USGS	06479010	2013-06-15	764	A
USGS	06479010	2013-06-16	756	A
USGS	06479010	2013-06-17	627	A
USGS	06479010	2013-06-18	566	A
USGS	06479010	2013-06-19	478	A
USGS	06479010	2013-06-20	414	A
USGS	06479010	2013-06-21	363	A
USGS	06479010	2013-06-22	327	A
USGS	06479010	2013-06-23	322	A
USGS	06479010	2013-06-24	404	A
USGS	06479010	2013-06-25	523	A
USGS	06479010	2013-06-26	495	A
USGS	06479010	2013-06-27	436	A
USGS	06479010	2013-06-28	373	A
USGS	06479010	2013-06-29	315	A
USGS	06479010	2013-06-30	276	A
USGS	06479010	2013-07-01	248	A
USGS	06479010	2013-07-02	228	A
USGS	06479010	2013-07-03	210	A
USGS	06479010	2013-07-04	194	A
USGS	06479010	2013-07-05	178	A
USGS	06479010	2013-07-06	164	A
USGS	06479010	2013-07-07	152	A
