# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:24 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06354815 PORCUPINE CREEK NR FT YATES, ND
# -----------------------------------------------------------------------------------
#
# Data provided for site 06354815
#            TS   parameter     statistic     Description
#         91781       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	91781_00060_00003	91781_00060_00003_cd
USGS	06354815	2020-02-16	8.03	A:e
USGS	06354815	2020-02-17	8.01	A:e
USGS	06354815	2020-02-18	7.99	A:e
USGS	06354815	2020-02-19	7.97	A:e
USGS	06354815	2020-02-20	7.96	A:e
USGS	06354815	2020-02-21	7.94	A:e
USGS	06354815	2020-02-22	8.04	A:e
USGS	06354815	2020-02-23	11.5	A:e
USGS	06354815	2020-02-24	28.9	A:e
USGS	06354815	2020-02-25	40.1	A:e
USGS	06354815	2020-02-26	37.1	A:e
USGS	06354815	2020-02-27	33.0	A:e
USGS	06354815	2020-02-28	43.7	A:e
USGS	06354815	2020-02-29	153	A:e
USGS	06354815	2020-03-01	329	A:e
USGS	06354815	2020-03-02	271	A
USGS	06354815	2020-03-03	170	A
USGS	06354815	2020-03-04	161	A
USGS	06354815	2020-03-05	211	A
USGS	06354815	2020-03-06	223	A
USGS	06354815	2020-03-07	201	A
USGS	06354815	2020-03-08	212	A
USGS	06354815	2020-03-09	200	A
USGS	06354815	2020-03-10	99.4	A
USGS	06354815	2020-03-11	78.4	A
USGS	06354815	2020-03-12	77.2	A
USGS	06354815	2020-03-13	73.1	A
USGS	06354815	2020-03-14	66.3	A
USGS	06354815	2020-03-15	50.4	A
USGS	06354815	2020-03-16	42.4	A
USGS	06354815	2020-03-17	33.2	A
USGS	06354815	2020-03-18	31.8	A
USGS	06354815	2020-03-19	30.6	A
USGS	06354815	2020-03-20	26.4	A
USGS	06354815	2020-03-21	26.9	A
USGS	06354815	2020-03-22	29.1	A
USGS	06354815	2020-03-23	27.6	A
USGS	06354815	2020-03-24	25.9	A
USGS	06354815	2020-03-25	24.3	A
USGS	06354815	2020-03-26	28.7	A
USGS	06354815	2020-03-27	34.7	A
USGS	06354815	2020-03-28	28.2	A
USGS	06354815	2020-03-29	22.2	A
USGS	06354815	2020-03-30	19.2	A
USGS	06354815	2020-03-31	20.1	A
USGS	06354815	2020-04-01	18.3	A
USGS	06354815	2020-04-02	16.1	A
USGS	06354815	2020-04-03	16.2	A
USGS	06354815	2020-04-04	16.5	A
USGS	06354815	2020-04-05	19.4	A
USGS	06354815	2020-04-06	37.2	A
USGS	06354815	2020-04-07	38.3	A
USGS	06354815	2020-04-08	37.4	A
USGS	06354815	2020-04-09	31.9	A
USGS	06354815	2020-04-10	23.9	A
USGS	06354815	2020-04-11	18.4	A
USGS	06354815	2020-04-12	15.0	A
USGS	06354815	2020-04-13	13.2	A
USGS	06354815	2020-04-14	11.6	A
USGS	06354815	2020-04-15	10.7	A
USGS	06354815	2020-04-16	10.8	A
USGS	06354815	2020-04-17	9.59	A
USGS	06354815	2020-04-18	8.75	A
USGS	06354815	2020-04-19	8.03	A
USGS	06354815	2020-04-20	7.63	A
USGS	06354815	2020-04-21	7.56	A
USGS	06354815	2020-04-22	7.47	A
USGS	06354815	2020-04-23	6.99	A
USGS	06354815	2020-04-24	7.20	A
USGS	06354815	2020-04-25	6.97	A
USGS	06354815	2020-04-26	6.78	A
USGS	06354815	2020-04-27	7.01	A
USGS	06354815	2020-04-28	7.29	A
USGS	06354815	2020-04-29	6.96	A
USGS	06354815	2020-04-30	7.16	A
USGS	06354815	2020-05-01	7.20	A
USGS	06354815	2020-05-02	6.78	A
USGS	06354815	2020-05-03	6.43	A
USGS	06354815	2020-05-04	7.37	A
USGS	06354815	2020-05-05	7.96	A
USGS	06354815	2020-05-06	9.95	A
USGS	06354815	2020-05-07	8.88	A
USGS	06354815	2020-05-08	7.59	A
USGS	06354815	2020-05-09	7.14	A
USGS	06354815	2020-05-10	7.56	A
USGS	06354815	2020-05-11	7.17	A
USGS	06354815	2020-05-12	6.80	A
USGS	06354815	2020-05-13	6.97	A
USGS	06354815	2020-05-14	6.58	A
USGS	06354815	2020-05-15	5.89	A
USGS	06354815	2020-05-16	6.19	A
USGS	06354815	2020-05-17	7.20	A
USGS	06354815	2020-05-18	6.47	A
USGS	06354815	2020-05-19	6.69	A
USGS	06354815	2020-05-20	6.48	A
USGS	06354815	2020-05-21	6.27	A
USGS	06354815	2020-05-22	6.32	A
USGS	06354815	2020-05-23	6.53	A
USGS	06354815	2020-05-24	8.68	A
USGS	06354815	2020-05-25	17.4	A
USGS	06354815	2020-05-26	17.2	A
USGS	06354815	2020-05-27	12.6	A
USGS	06354815	2020-05-28	14.8	A
USGS	06354815	2020-05-29	11.1	A
USGS	06354815	2020-05-30	8.66	A
USGS	06354815	2020-05-31	7.26	A
USGS	06354815	2020-06-01	6.49	A
USGS	06354815	2020-06-02	6.09	A
USGS	06354815	2020-06-03	5.39	A
USGS	06354815	2020-06-04	4.67	A
USGS	06354815	2020-06-05	2.86	A
USGS	06354815	2020-06-06	25.3	A
USGS	06354815	2020-06-07	11.1	A
USGS	06354815	2020-06-08	8.14	A
USGS	06354815	2020-06-09	10.1	A
USGS	06354815	2020-06-10	8.51	A
USGS	06354815	2020-06-11	7.55	A
USGS	06354815	2020-06-12	6.81	A
USGS	06354815	2020-06-13	6.39	A
USGS	06354815	2020-06-14	5.94	A
USGS	06354815	2020-06-15	5.44	A
USGS	06354815	2020-06-16	5.07	A
USGS	06354815	2020-06-17	4.76	A
USGS	06354815	2020-06-18	4.65	A
USGS	06354815	2020-06-19	4.59	A
USGS	06354815	2020-06-20	4.46	A
USGS	06354815	2020-06-21	4.22	A
USGS	06354815	2020-06-22	4.26	A
USGS	06354815	2020-06-23	4.05	A
USGS	06354815	2020-06-24	4.29	A
USGS	06354815	2020-06-25	4.11	A
USGS	06354815	2020-06-26	4.31	A
USGS	06354815	2020-06-27	4.15	A
USGS	06354815	2020-06-28	4.23	A
USGS	06354815	2020-06-29	22.4	A
USGS	06354815	2020-06-30	62.5	A
USGS	06354815	2020-07-01	125	A
USGS	06354815	2020-07-02	34.9	A
USGS	06354815	2020-07-03	14.6	A
USGS	06354815	2020-07-04	11.0	A
USGS	06354815	2020-07-05	10.3	A
USGS	06354815	2020-07-06	9.39	A
USGS	06354815	2020-07-07	39.0	A
USGS	06354815	2020-07-08	13.4	A
USGS	06354815	2020-07-09	8.28	A
USGS	06354815	2020-07-10	14.3	A
USGS	06354815	2020-07-11	13.8	A
USGS	06354815	2020-07-12	6.02	A
USGS	06354815	2020-07-13	4.69	A
USGS	06354815	2020-07-14	4.00	A
USGS	06354815	2020-07-15	3.62	A
USGS	06354815	2020-07-16	3.39	A
USGS	06354815	2020-07-17	3.38	A
USGS	06354815	2020-07-18	3.30	A
USGS	06354815	2020-07-19	2.76	A
USGS	06354815	2020-07-20	2.64	A
USGS	06354815	2020-07-21	2.70	A
USGS	06354815	2020-07-22	2.62	A
USGS	06354815	2020-07-23	2.72	A
USGS	06354815	2020-07-24	17.0	A
USGS	06354815	2020-07-25	22.2	A
USGS	06354815	2020-07-26	4.18	A
USGS	06354815	2020-07-27	7.07	A
USGS	06354815	2020-07-28	3.83	A
USGS	06354815	2020-07-29	3.36	A
USGS	06354815	2020-07-30	2.87	A
USGS	06354815	2020-07-31	2.79	A
USGS	06354815	2020-08-01	2.76	A
USGS	06354815	2020-08-02	2.77	A
USGS	06354815	2020-08-03	3.41	A
USGS	06354815	2020-08-04	3.65	A
USGS	06354815	2020-08-05	3.80	A
USGS	06354815	2020-08-06	3.93	A
USGS	06354815	2020-08-07	3.95	A
USGS	06354815	2020-08-08	4.30	A
USGS	06354815	2020-08-09	4.38	A
USGS	06354815	2020-08-10	3.75	A
USGS	06354815	2020-08-11	3.33	A
USGS	06354815	2020-08-12	3.22	A
USGS	06354815	2020-08-13	3.31	A
USGS	06354815	2020-08-14	4.94	A
USGS	06354815	2020-08-15	12.0	A
USGS	06354815	2020-08-16	5.76	A
USGS	06354815	2020-08-17	3.34	A
USGS	06354815	2020-08-18	2.76	A
USGS	06354815	2020-08-19	2.28	A
USGS	06354815	2020-08-20	1.85	A
USGS	06354815	2020-08-21	2.61	A
USGS	06354815	2020-08-22	2.36	A
USGS	06354815	2020-08-23	2.06	A
USGS	06354815	2020-08-24	1.80	A
USGS	06354815	2020-08-25	1.97	A
USGS	06354815	2020-08-26	1.92	A
USGS	06354815	2020-08-27	2.12	A
USGS	06354815	2020-08-28	2.63	A
USGS	06354815	2020-08-29	2.15	A
USGS	06354815	2020-08-30	2.23	A
USGS	06354815	2020-08-31	2.13	A
USGS	06354815	2020-09-01	2.88	A
USGS	06354815	2020-09-02	2.60	A
USGS	06354815	2020-09-03	2.68	A
USGS	06354815	2020-09-04	2.59	A
USGS	06354815	2020-09-05	2.37	A
USGS	06354815	2020-09-06	2.29	A
USGS	06354815	2020-09-07	2.41	A
USGS	06354815	2020-09-08	10.2	A
USGS	06354815	2020-09-09	6.61	A
USGS	06354815	2020-09-10	3.33	A
USGS	06354815	2020-09-11	3.00	A
USGS	06354815	2020-09-12	3.22	A
USGS	06354815	2020-09-13	3.00	A
USGS	06354815	2020-09-14	3.05	A
USGS	06354815	2020-09-15	2.99	A
USGS	06354815	2020-09-16	2.59	A
USGS	06354815	2020-09-17	1.81	A
USGS	06354815	2020-09-18	1.74	A
USGS	06354815	2020-09-19	1.55	A
USGS	06354815	2020-09-20	1.51	A
USGS	06354815	2020-09-21	1.36	A
USGS	06354815	2020-09-22	1.45	A
USGS	06354815	2020-09-23	1.56	A
USGS	06354815	2020-09-24	1.57	A
USGS	06354815	2020-09-25	1.80	A
USGS	06354815	2020-09-26	2.22	A
USGS	06354815	2020-09-27	2.45	A
USGS	06354815	2020-09-28	2.38	A
USGS	06354815	2020-09-29	2.75	A
USGS	06354815	2020-09-30	2.32	A
USGS	06354815	2020-10-01	2.17	A
USGS	06354815	2020-10-02	2.40	A
USGS	06354815	2020-10-03	2.24	A
USGS	06354815	2020-10-04	1.57	A
USGS	06354815	2020-10-05	1.95	A
USGS	06354815	2020-10-06	2.20	A
USGS	06354815	2020-10-07	2.42	A
USGS	06354815	2020-10-08	2.08	A
USGS	06354815	2020-10-09	2.06	A
USGS	06354815	2020-10-10	1.92	A
USGS	06354815	2020-10-11	1.97	A
USGS	06354815	2020-10-12	2.00	A
USGS	06354815	2020-10-13	2.10	A
USGS	06354815	2020-10-14	2.06	A
USGS	06354815	2020-10-15	2.06	A
USGS	06354815	2020-10-16	2.21	A
USGS	06354815	2020-10-17	2.51	A
USGS	06354815	2020-10-18	2.50	A
USGS	06354815	2020-10-19	2.57	A
USGS	06354815	2020-10-20	2.97	A
USGS	06354815	2020-10-21	2.94	A
USGS	06354815	2020-10-22	3.48	A
USGS	06354815	2020-10-23	4.16	A
USGS	06354815	2020-10-24	3.55	A
USGS	06354815	2020-10-25	3.59	A
USGS	06354815	2020-10-26	3.47	A
USGS	06354815	2020-10-27	3.63	A
USGS	06354815	2020-10-28	3.97	A
USGS	06354815	2020-10-29	6.71	A
USGS	06354815	2020-10-30	6.52	A
USGS	06354815	2020-10-31	5.98	A
USGS	06354815	2020-11-01	5.48	A
USGS	06354815	2020-11-02	4.75	A
USGS	06354815	2020-11-03	4.23	A
USGS	06354815	2020-11-04	3.80	A
USGS	06354815	2020-11-05	3.69	A
USGS	06354815	2020-11-06	3.73	A
USGS	06354815	2020-11-07	3.58	A
USGS	06354815	2020-11-08	3.39	A
USGS	06354815	2020-11-09	3.19	A
USGS	06354815	2020-11-10	3.13	A
USGS	06354815	2020-11-11	3.12	A
USGS	06354815	2020-11-12	3.03	A
USGS	06354815	2020-11-13	3.05	A
USGS	06354815	2020-11-14	3.15	A
USGS	06354815	2020-11-15	2.96	A:e
USGS	06354815	2020-11-16	3.64	A
USGS	06354815	2020-11-17	3.33	A
USGS	06354815	2020-11-18	3.32	A
USGS	06354815	2020-11-19	3.40	A
USGS	06354815	2020-11-20	3.32	A
USGS	06354815	2020-11-21	3.19	A
USGS	06354815	2020-11-22	3.22	A:e
USGS	06354815	2020-11-23	3.18	A:e
USGS	06354815	2020-11-24	2.98	A:e
USGS	06354815	2020-11-25	3.53	A:e
USGS	06354815	2020-11-26	3.22	A:e
USGS	06354815	2020-11-27	3.18	A:e
USGS	06354815	2020-11-28	3.42	A:e
USGS	06354815	2020-11-29	3.77	A:e
USGS	06354815	2020-11-30	3.68	A:e
USGS	06354815	2020-12-01	3.57	A:e
USGS	06354815	2020-12-02	3.46	A:e
USGS	06354815	2020-12-03	3.40	A:e
USGS	06354815	2020-12-04	3.35	A:e
USGS	06354815	2020-12-05	3.29	A:e
USGS	06354815	2020-12-06	3.24	A:e
USGS	06354815	2020-12-07	3.19	A:e
USGS	06354815	2020-12-08	3.06	A:e
USGS	06354815	2020-12-09	2.90	A
USGS	06354815	2020-12-10	2.88	A
USGS	06354815	2020-12-11	3.02	A
USGS	06354815	2020-12-12	2.92	A
USGS	06354815	2020-12-13	3.13	A
USGS	06354815	2020-12-14	3.91	A
USGS	06354815	2020-12-15	3.72	A
USGS	06354815	2020-12-16	4.09	A
USGS	06354815	2020-12-17	3.76	A
USGS	06354815	2020-12-18	3.59	A
USGS	06354815	2020-12-19	3.82	A
USGS	06354815	2020-12-20	3.10	A
USGS	06354815	2020-12-21	3.13	A
USGS	06354815	2020-12-22	2.50	A:e
USGS	06354815	2020-12-23	2.19	A:e
USGS	06354815	2020-12-24	2.39	A:e
USGS	06354815	2020-12-25	2.62	A:e
USGS	06354815	2020-12-26	2.67	A:e
USGS	06354815	2020-12-27	2.69	A:e
USGS	06354815	2020-12-28	2.70	A:e
USGS	06354815	2020-12-29	2.73	A:e
USGS	06354815	2020-12-30	2.70	A:e
USGS	06354815	2020-12-31	2.69	A:e
USGS	06354815	2021-01-01	2.76	A:e
USGS	06354815	2021-01-02	2.83	A:e
USGS	06354815	2021-01-03	2.89	A:e
USGS	06354815	2021-01-04	2.97	A:e
USGS	06354815	2021-01-05	3.04	A:e
USGS	06354815	2021-01-06	2.97	A:e
USGS	06354815	2021-01-07	2.80	A:e
USGS	06354815	2021-01-08	2.63	A:e
USGS	06354815	2021-01-09	2.54	A:e
USGS	06354815	2021-01-10	2.56	A:e
USGS	06354815	2021-01-11	2.57	A:e
USGS	06354815	2021-01-12	2.58	A:e
USGS	06354815	2021-01-13	2.60	A:e
USGS	06354815	2021-01-14	2.61	A:e
USGS	06354815	2021-01-15	2.61	A:e
USGS	06354815	2021-01-16	2.62	A:e
USGS	06354815	2021-01-17	2.62	A:e
USGS	06354815	2021-01-18	2.63	A:e
USGS	06354815	2021-01-19	2.63	A:e
USGS	06354815	2021-01-20	2.63	A:e
USGS	06354815	2021-01-21	2.63	A:e
USGS	06354815	2021-01-22	2.63	A:e
USGS	06354815	2021-01-23	2.63	A:e
USGS	06354815	2021-01-24	2.62	A:e
USGS	06354815	2021-01-25	2.62	A:e
USGS	06354815	2021-01-26	2.62	A:e
USGS	06354815	2021-01-27	2.61	A:e
USGS	06354815	2021-01-28	2.61	A:e
USGS	06354815	2021-01-29	2.61	A:e
USGS	06354815	2021-01-30	2.60	A:e
USGS	06354815	2021-01-31	2.59	A:e
USGS	06354815	2021-02-01	2.58	A:e
USGS	06354815	2021-02-02	2.56	A:e
USGS	06354815	2021-02-03	2.51	A:e
USGS	06354815	2021-02-04	2.43	A:e
USGS	06354815	2021-02-05	2.26	A:e
USGS	06354815	2021-02-06	2.08	A:e
USGS	06354815	2021-02-07	1.90	A:e
USGS	06354815	2021-02-08	1.72	A:e
USGS	06354815	2021-02-09	1.55	A:e
USGS	06354815	2021-02-10	1.48	A:e
USGS	06354815	2021-02-11	1.45	A:e
USGS	06354815	2021-02-12	1.41	A:e
USGS	06354815	2021-02-13	1.37	A:e
USGS	06354815	2021-02-14	1.34	A:e
USGS	06354815	2021-02-15	1.33	A:e
USGS	06354815	2021-02-16	1.32	A:e
USGS	06354815	2021-02-17	1.33	A:e
USGS	06354815	2021-02-18	1.34	A:e
USGS	06354815	2021-02-19	1.37	A:e
USGS	06354815	2021-02-20	1.53	A:e
USGS	06354815	2021-02-21	2.52	A:e
USGS	06354815	2021-02-22	3.26	A:e
USGS	06354815	2021-02-23	3.34	A:e
USGS	06354815	2021-02-24	3.12	A:e
USGS	06354815	2021-02-25	2.90	A:e
USGS	06354815	2021-02-26	2.70	A:e
USGS	06354815	2021-02-27	2.64	A:e
USGS	06354815	2021-02-28	2.64	A:e
USGS	06354815	2021-03-01	2.64	A:e
USGS	06354815	2021-03-02	2.63	A:e
USGS	06354815	2021-03-03	2.64	A:e
USGS	06354815	2021-03-04	2.64	A:e
USGS	06354815	2021-03-05	2.65	A:e
USGS	06354815	2021-03-06	2.66	A:e
USGS	06354815	2021-03-07	2.67	A:e
USGS	06354815	2021-03-08	2.68	A:e
USGS	06354815	2021-03-09	2.69	A:e
USGS	06354815	2021-03-10	2.70	A:e
USGS	06354815	2021-03-11	2.71	A:e
USGS	06354815	2021-03-12	2.73	A:e
USGS	06354815	2021-03-13	2.75	A:e
USGS	06354815	2021-03-14	2.80	A:e
USGS	06354815	2021-03-15	2.85	A:e
USGS	06354815	2021-03-16	3.19	A:e
USGS	06354815	2021-03-17	3.12	A:e
USGS	06354815	2021-03-18	3.00	A
USGS	06354815	2021-03-19	2.72	A
USGS	06354815	2021-03-20	2.49	A
USGS	06354815	2021-03-21	2.32	A
USGS	06354815	2021-03-22	2.39	A
USGS	06354815	2021-03-23	2.39	A
USGS	06354815	2021-03-24	2.31	A
USGS	06354815	2021-03-25	2.32	A
USGS	06354815	2021-03-26	2.32	A
USGS	06354815	2021-03-27	2.27	A
USGS	06354815	2021-03-28	2.39	A
USGS	06354815	2021-03-29	2.10	A
USGS	06354815	2021-03-30	1.76	A
USGS	06354815	2021-03-31	2.45	A
USGS	06354815	2021-04-01	2.01	A
USGS	06354815	2021-04-02	2.25	A
USGS	06354815	2021-04-03	2.59	A
USGS	06354815	2021-04-04	3.43	A
USGS	06354815	2021-04-05	3.17	A
USGS	06354815	2021-04-06	3.23	A
USGS	06354815	2021-04-07	3.30	A
USGS	06354815	2021-04-08	2.99	A
USGS	06354815	2021-04-09	2.83	A
USGS	06354815	2021-04-10	2.79	A
USGS	06354815	2021-04-11	2.86	A
USGS	06354815	2021-04-12	3.04	A
USGS	06354815	2021-04-13	2.98	A
USGS	06354815	2021-04-14	2.92	A
USGS	06354815	2021-04-15	2.89	A
USGS	06354815	2021-04-16	2.95	A
USGS	06354815	2021-04-17	3.03	A
USGS	06354815	2021-04-18	3.04	A
USGS	06354815	2021-04-19	2.96	A
USGS	06354815	2021-04-20	2.95	A
USGS	06354815	2021-04-21	2.97	A
USGS	06354815	2021-04-22	2.92	A
USGS	06354815	2021-04-23	2.89	A
USGS	06354815	2021-04-24	2.88	A
USGS	06354815	2021-04-25	3.16	A
USGS	06354815	2021-04-26	3.41	A
USGS	06354815	2021-04-27	3.32	A
USGS	06354815	2021-04-28	3.15	A
USGS	06354815	2021-04-29	2.92	A
USGS	06354815	2021-04-30	2.79	A
USGS	06354815	2021-05-01	2.58	A
USGS	06354815	2021-05-02	2.39	A
USGS	06354815	2021-05-03	2.45	A
USGS	06354815	2021-05-04	2.21	A
USGS	06354815	2021-05-05	2.23	A
USGS	06354815	2021-05-06	2.22	A
USGS	06354815	2021-05-07	2.26	A
USGS	06354815	2021-05-08	2.87	A
USGS	06354815	2021-05-09	16.3	A
USGS	06354815	2021-05-10	20.4	A
USGS	06354815	2021-05-11	7.57	A
USGS	06354815	2021-05-12	3.87	A
USGS	06354815	2021-05-13	2.67	A
USGS	06354815	2021-05-14	3.51	A
USGS	06354815	2021-05-15	2.89	A
USGS	06354815	2021-05-16	2.31	A
USGS	06354815	2021-05-17	1.85	A
USGS	06354815	2021-05-18	1.67	A
USGS	06354815	2021-05-19	1.87	A
USGS	06354815	2021-05-20	1.96	A
USGS	06354815	2021-05-21	1.88	A
USGS	06354815	2021-05-22	3.34	A
USGS	06354815	2021-05-23	28.3	A
USGS	06354815	2021-05-24	17.7	A
USGS	06354815	2021-05-25	23.3	A
USGS	06354815	2021-05-26	7.11	A
USGS	06354815	2021-05-27	15.0	A
USGS	06354815	2021-05-28	47.9	A
USGS	06354815	2021-05-29	21.4	A
USGS	06354815	2021-05-30	8.56	A
USGS	06354815	2021-05-31	10.7	A
USGS	06354815	2021-06-01	7.60	A
USGS	06354815	2021-06-02	5.24	A
USGS	06354815	2021-06-03	4.52	A
USGS	06354815	2021-06-04	3.51	A
USGS	06354815	2021-06-05	3.59	A
USGS	06354815	2021-06-06	3.12	A
USGS	06354815	2021-06-07	2.24	A
USGS	06354815	2021-06-08	2.98	A
USGS	06354815	2021-06-09	3.32	A
USGS	06354815	2021-06-10	3.89	A
USGS	06354815	2021-06-11	3.97	A
USGS	06354815	2021-06-12	3.81	A
USGS	06354815	2021-06-13	3.93	A
USGS	06354815	2021-06-14	3.47	A
USGS	06354815	2021-06-15	3.15	A
USGS	06354815	2021-06-16	3.01	A
USGS	06354815	2021-06-17	1.99	A
USGS	06354815	2021-06-18	1.93	A
USGS	06354815	2021-06-19	1.55	A
USGS	06354815	2021-06-20	1.65	A
USGS	06354815	2021-06-21	1.86	A
USGS	06354815	2021-06-22	1.90	A
USGS	06354815	2021-06-23	1.96	A
USGS	06354815	2021-06-24	1.73	P
USGS	06354815	2021-06-25	1.59	P
USGS	06354815	2021-06-26	1.92	P
USGS	06354815	2021-06-27	1.95	P
USGS	06354815	2021-06-28	1.89	P
USGS	06354815	2021-06-29	1.92	P
USGS	06354815	2021-06-30	1.88	P
USGS	06354815	2021-07-01	1.96	P
USGS	06354815	2021-07-02	1.95	P
USGS	06354815	2021-07-03	2.10	P
USGS	06354815	2021-07-04	2.12	P
USGS	06354815	2021-07-05	1.75	P
USGS	06354815	2021-07-06	2.31	P
USGS	06354815	2021-07-07	2.38	P
USGS	06354815	2021-07-08	2.50	P
USGS	06354815	2021-07-09	2.77	P
USGS	06354815	2021-07-10	2.85	P
USGS	06354815	2021-07-11	3.08	P
USGS	06354815	2021-07-12	3.02	P
USGS	06354815	2021-07-13	3.19	P
USGS	06354815	2021-07-14	3.34	P
USGS	06354815	2021-07-15	3.13	P
USGS	06354815	2021-07-16	3.17	P
USGS	06354815	2021-07-17	3.30	P
USGS	06354815	2021-07-18	3.03	P
USGS	06354815	2021-07-19	2.61	P
USGS	06354815	2021-07-20	4.38	P:e
USGS	06354815	2021-07-21	4.26	P
USGS	06354815	2021-07-22	1.99	P
USGS	06354815	2021-07-23	2.27	P
USGS	06354815	2021-07-24	2.30	P
USGS	06354815	2021-07-25	1.83	P:e
USGS	06354815	2021-07-26	1.50	P
USGS	06354815	2021-07-27	1.56	P:e
USGS	06354815	2021-07-28	1.33	P
USGS	06354815	2021-07-29	1.01	P
USGS	06354815	2021-07-30	1.38	P
USGS	06354815	2021-07-31	1.57	P
USGS	06354815	2021-08-01	1.11	P
USGS	06354815	2021-08-02	0.94	P
USGS	06354815	2021-08-03	1.61	P
USGS	06354815	2021-08-04	2.20	P
USGS	06354815	2021-08-05	2.96	P:e
USGS	06354815	2021-08-06	3.21	P
USGS	06354815	2021-08-07	4.28	P:e
USGS	06354815	2021-08-08	244	P
USGS	06354815	2021-08-09	126	P
USGS	06354815	2021-08-10	53.4	P
USGS	06354815	2021-08-11	22.7	P
USGS	06354815	2021-08-12	8.61	P
USGS	06354815	2021-08-13	5.03	P
USGS	06354815	2021-08-14	6.79	P
USGS	06354815	2021-08-15		
USGS	06354815	2021-08-16	1.70	P
USGS	06354815	2021-08-17	1.00	P
USGS	06354815	2021-08-18		
USGS	06354815	2021-08-19	0.95	P
USGS	06354815	2021-08-20	9.37	P
USGS	06354815	2021-08-21	72.7	P
USGS	06354815	2021-08-22	23.9	P
USGS	06354815	2021-08-23	6.68	P
USGS	06354815	2021-08-24	4.89	P
USGS	06354815	2021-08-25	5.42	P
USGS	06354815	2021-08-26	33.3	P
USGS	06354815	2021-08-27	77.6	P
USGS	06354815	2021-08-28	18.1	P
USGS	06354815	2021-08-29	11.6	P
USGS	06354815	2021-08-30	11.0	P
USGS	06354815	2021-08-31	41.0	P
USGS	06354815	2021-09-01	18.3	P
USGS	06354815	2021-09-02		
USGS	06354815	2021-09-03		
USGS	06354815	2021-09-04		
USGS	06354815	2021-09-05		
USGS	06354815	2021-09-06		
USGS	06354815	2021-09-07		
USGS	06354815	2021-09-08		
USGS	06354815	2021-09-09		
USGS	06354815	2021-09-10	3.55	P
USGS	06354815	2021-09-11	3.52	P
