# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-10-28 21:36:23 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06442900 ELM CR NEAR GANN VALLEY SD
# -----------------------------------------------------------------------------------
#
# Data provided for site 06442900
#            TS   parameter     statistic     Description
#        128631       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	128631_00060_00003	128631_00060_00003_cd
USGS	06442900	2018-05-17	12.7	A
USGS	06442900	2018-05-18	11.3	A
USGS	06442900	2018-05-19	8.43	A
USGS	06442900	2018-05-20	6.59	A
USGS	06442900	2018-05-21	5.80	A
USGS	06442900	2018-05-22	5.00	A
USGS	06442900	2018-05-23	5.61	A
USGS	06442900	2018-05-24	6.26	A
USGS	06442900	2018-05-25	4.54	A
USGS	06442900	2018-05-26	3.44	A
USGS	06442900	2018-05-27	2.87	A
USGS	06442900	2018-05-28	2.11	A
USGS	06442900	2018-05-29	1.88	A
USGS	06442900	2018-05-30	1.50	A
USGS	06442900	2018-05-31	1.24	A
USGS	06442900	2018-06-01	0.97	A
USGS	06442900	2018-06-02	0.72	A
USGS	06442900	2018-06-03	0.49	A
USGS	06442900	2018-06-04	0.31	A
USGS	06442900	2018-06-05	0.21	A
USGS	06442900	2018-06-06	0.08	A
USGS	06442900	2018-06-07	0.00	A
USGS	06442900	2018-06-08	0.11	A
USGS	06442900	2018-06-09	0.51	A
USGS	06442900	2018-06-10	0.17	A
USGS	06442900	2018-06-11	0.02	A
USGS	06442900	2018-06-12	0.17	A
USGS	06442900	2018-06-13	0.13	A
USGS	06442900	2018-06-14	0.11	A
USGS	06442900	2018-06-15	0.07	A
USGS	06442900	2018-06-16	0.00	A
USGS	06442900	2018-06-17	0.01	A
USGS	06442900	2018-06-18	0.32	A
USGS	06442900	2018-06-19	0.63	A
USGS	06442900	2018-06-20	0.71	A
USGS	06442900	2018-06-21	0.76	A
USGS	06442900	2018-06-22	0.58	A
USGS	06442900	2018-06-23	0.34	A
USGS	06442900	2018-06-24	0.41	A
USGS	06442900	2018-06-25	1.25	A
USGS	06442900	2018-06-26	1.15	A
USGS	06442900	2018-06-27	2.56	A
USGS	06442900	2018-06-28	3.76	A
USGS	06442900	2018-06-29	2.66	A
USGS	06442900	2018-06-30	1.65	A
USGS	06442900	2018-07-01	1.44	A
USGS	06442900	2018-07-02	0.98	A
USGS	06442900	2018-07-03	0.72	A
USGS	06442900	2018-07-04	0.58	A
USGS	06442900	2018-07-05	0.48	A
USGS	06442900	2018-07-06	1.66	A
USGS	06442900	2018-07-07	1.57	A
USGS	06442900	2018-07-08	0.94	A
USGS	06442900	2018-07-09	0.63	A
USGS	06442900	2018-07-10	0.48	A
USGS	06442900	2018-07-11	0.33	A
USGS	06442900	2018-07-12	0.26	A
USGS	06442900	2018-07-13	0.38	A
USGS	06442900	2018-07-14	0.18	A
USGS	06442900	2018-07-15	0.05	A
USGS	06442900	2018-07-16	0.00	A
USGS	06442900	2018-07-17	0.00	A
USGS	06442900	2018-07-18	0.04	A
USGS	06442900	2018-07-19	0.22	A
USGS	06442900	2018-07-20	0.04	A
USGS	06442900	2018-07-21	0.00	A
USGS	06442900	2018-07-22	0.04	A
USGS	06442900	2018-07-23	0.00	A
USGS	06442900	2018-07-24	0.00	A
USGS	06442900	2018-07-25	0.00	A
USGS	06442900	2018-07-26	0.00	A
USGS	06442900	2018-07-27	0.00	A
USGS	06442900	2018-07-28	0.00	A
USGS	06442900	2018-07-29	0.28	A
USGS	06442900	2018-07-30	0.34	A
USGS	06442900	2018-07-31	0.24	A
USGS	06442900	2018-08-01	0.06	A
USGS	06442900	2018-08-02	0.01	A
USGS	06442900	2018-08-03	0.00	A
USGS	06442900	2018-08-04	0.01	A
USGS	06442900	2018-08-05	0.01	A
USGS	06442900	2018-08-06	0.04	A
USGS	06442900	2018-08-07	0.06	A
USGS	06442900	2018-08-08	0.01	A
USGS	06442900	2018-08-09	0.00	A
USGS	06442900	2018-08-10	0.00	A
USGS	06442900	2018-08-11	0.00	A
USGS	06442900	2018-08-12	0.00	A
USGS	06442900	2018-08-13	0.00	A
USGS	06442900	2018-08-14	0.00	A
USGS	06442900	2018-08-15	0.01	A
USGS	06442900	2018-08-16	0.02	A
USGS	06442900	2018-08-17	0.00	A
USGS	06442900	2018-08-18	0.00	A
USGS	06442900	2018-08-19	0.03	A
USGS	06442900	2018-08-20	0.09	A
USGS	06442900	2018-08-21	0.01	A
USGS	06442900	2018-08-22	0.01	A
USGS	06442900	2018-08-23	0.02	A
USGS	06442900	2018-08-24	0.03	A
USGS	06442900	2018-08-25	0.01	A
USGS	06442900	2018-08-26	0.01	A
USGS	06442900	2018-08-27	0.00	A
USGS	06442900	2018-08-28	0.00	A
USGS	06442900	2018-08-29	0.01	A
USGS	06442900	2018-08-30	0.01	A
USGS	06442900	2018-08-31	0.00	A
USGS	06442900	2018-09-01	0.00	A
USGS	06442900	2018-09-02	0.00	A
USGS	06442900	2018-09-03	0.00	A
USGS	06442900	2018-09-04	0.00	A
USGS	06442900	2018-09-05	0.01	A
USGS	06442900	2018-09-06	0.00	A
USGS	06442900	2018-09-07	0.00	A
USGS	06442900	2018-09-08	0.00	A
USGS	06442900	2018-09-09	0.00	A
USGS	06442900	2018-09-10	0.00	A
USGS	06442900	2018-09-11	0.00	A
USGS	06442900	2018-09-12	0.00	A
USGS	06442900	2018-09-13	0.00	A
USGS	06442900	2018-09-14	0.00	A
USGS	06442900	2018-09-15	0.00	A
USGS	06442900	2018-09-16	0.00	A
USGS	06442900	2018-09-17	0.00	A
USGS	06442900	2018-09-18	0.00	A
USGS	06442900	2018-09-19	0.00	A
USGS	06442900	2018-09-20	0.16	A
USGS	06442900	2018-09-21	0.01	A
USGS	06442900	2018-09-22	0.00	A
USGS	06442900	2018-09-23	0.00	A
USGS	06442900	2018-09-24	0.00	A
USGS	06442900	2018-09-25	0.05	A
USGS	06442900	2018-09-26	0.04	A
USGS	06442900	2018-09-27	0.02	A
USGS	06442900	2018-09-28	0.02	A
USGS	06442900	2018-09-29	0.00	A
USGS	06442900	2018-09-30	0.01	A
USGS	06442900	2018-10-01	0.01	A
USGS	06442900	2018-10-02	0.01	A
USGS	06442900	2018-10-03	0.04	A
USGS	06442900	2018-10-04	0.02	A
USGS	06442900	2018-10-05	0.15	A
USGS	06442900	2018-10-06	0.13	A
USGS	06442900	2018-10-07	0.21	A
USGS	06442900	2018-10-08	0.50	A
USGS	06442900	2018-10-09	0.43	A
USGS	06442900	2018-10-10	0.45	A
USGS	06442900	2018-10-11	0.16	A
USGS	06442900	2018-10-12	0.13	A
USGS	06442900	2018-10-13	0.11	A
USGS	06442900	2018-10-14	0.06	A
USGS	06442900	2018-10-15	0.08	A
USGS	06442900	2018-10-16	0.17	A
USGS	06442900	2018-10-17	0.23	A
USGS	06442900	2018-10-18	0.42	A
USGS	06442900	2018-10-19	0.24	A
USGS	06442900	2018-10-20	0.22	A
USGS	06442900	2018-10-21	0.22	A
USGS	06442900	2018-10-22	0.21	A
USGS	06442900	2018-10-23	0.18	A
USGS	06442900	2018-10-24	0.37	A
USGS	06442900	2018-10-25	0.41	A
USGS	06442900	2018-10-26	0.41	A
USGS	06442900	2018-10-27	0.46	A
USGS	06442900	2018-10-28	0.42	A
USGS	06442900	2018-10-29	0.45	A
USGS	06442900	2018-10-30	0.47	A
USGS	06442900	2018-10-31	0.45	A
USGS	06442900	2018-11-01	0.52	A
USGS	06442900	2018-11-02	0.57	A
USGS	06442900	2018-11-03	0.70	A
USGS	06442900	2018-11-04	0.78	A
USGS	06442900	2018-11-05	0.86	A
USGS	06442900	2018-11-06	0.92	A:e
USGS	06442900	2018-11-07	0.86	A:e
USGS	06442900	2018-11-08	0.75	A:e
USGS	06442900	2018-11-09	0.60	A:e
USGS	06442900	2018-11-10	0.46	A:e
USGS	06442900	2018-11-11	0.38	A:e
USGS	06442900	2018-11-12	0.34	A:e
USGS	06442900	2018-11-13	0.32	A:e
USGS	06442900	2018-11-14	0.32	A:e
USGS	06442900	2018-11-15	0.32	A:e
USGS	06442900	2018-11-16	0.31	A:e
USGS	06442900	2018-11-17	0.29	A:e
USGS	06442900	2018-11-18	0.25	A:e
USGS	06442900	2018-11-19	0.22	A:e
USGS	06442900	2018-11-20	0.21	A:e
USGS	06442900	2018-11-21	0.21	A:e
USGS	06442900	2018-11-22	0.20	A:e
USGS	06442900	2018-11-23	0.19	A:e
USGS	06442900	2018-11-24	0.19	A:e
USGS	06442900	2018-11-25	0.16	A:e
USGS	06442900	2018-11-26	0.11	A:e
USGS	06442900	2018-11-27	0.08	A:e
USGS	06442900	2018-11-28	0.06	A:e
USGS	06442900	2018-11-29	0.06	A:e
USGS	06442900	2018-11-30	0.06	A:e
USGS	06442900	2018-12-01	0.06	A:e
USGS	06442900	2018-12-02	0.06	A:e
USGS	06442900	2018-12-03	0.06	A:e
USGS	06442900	2018-12-04	0.06	A:e
USGS	06442900	2018-12-05	0.06	A:e
USGS	06442900	2018-12-06	0.06	A:e
USGS	06442900	2018-12-07	0.06	A:e
USGS	06442900	2018-12-08	0.05	A:e
USGS	06442900	2018-12-09	0.05	A:e
USGS	06442900	2018-12-10	0.05	A:e
USGS	06442900	2018-12-11	0.05	A:e
USGS	06442900	2018-12-12	0.05	A:e
USGS	06442900	2018-12-13	0.05	A:e
USGS	06442900	2018-12-14	0.05	A:e
USGS	06442900	2018-12-15	0.05	A:e
USGS	06442900	2018-12-16	0.05	A:e
USGS	06442900	2018-12-17	0.05	A:e
USGS	06442900	2018-12-18	0.05	A:e
USGS	06442900	2018-12-19	0.05	A:e
USGS	06442900	2018-12-20	0.05	A:e
USGS	06442900	2018-12-21	0.05	A:e
USGS	06442900	2018-12-22	0.04	A:e
USGS	06442900	2018-12-23	0.04	A:e
USGS	06442900	2018-12-24	0.04	A:e
USGS	06442900	2018-12-25	0.04	A:e
USGS	06442900	2018-12-26	0.03	A:e
USGS	06442900	2018-12-27	0.03	A:e
USGS	06442900	2018-12-28	0.02	A:e
USGS	06442900	2018-12-29	0.02	A:e
USGS	06442900	2018-12-30	0.02	A:e
USGS	06442900	2018-12-31	0.02	A:e
USGS	06442900	2019-01-01	0.01	A:e
USGS	06442900	2019-01-02	0.01	A:e
USGS	06442900	2019-01-03	0.01	A:e
USGS	06442900	2019-01-04	0.01	A:e
USGS	06442900	2019-01-05	0.01	A:e
USGS	06442900	2019-01-06	0.01	A:e
USGS	06442900	2019-01-07	0.01	A:e
USGS	06442900	2019-01-08	0.01	A:e
USGS	06442900	2019-01-09	0.01	A:e
USGS	06442900	2019-01-10	0.01	A:e
USGS	06442900	2019-01-11	0.01	A:e
USGS	06442900	2019-01-12	0.01	A:e
USGS	06442900	2019-01-13	0.00	A:e
USGS	06442900	2019-01-14	0.00	A:e
USGS	06442900	2019-01-15	0.00	A:e
USGS	06442900	2019-01-16	0.00	A:e
USGS	06442900	2019-01-17	0.00	A:e
USGS	06442900	2019-01-18	0.00	A:e
USGS	06442900	2019-01-19	0.00	A:e
USGS	06442900	2019-01-20	0.00	A:e
USGS	06442900	2019-01-21	0.00	A:e
USGS	06442900	2019-01-22	0.00	A:e
USGS	06442900	2019-01-23	0.00	A:e
USGS	06442900	2019-01-24	0.00	A:e
USGS	06442900	2019-01-25	0.00	A:e
USGS	06442900	2019-01-26	0.00	A:e
USGS	06442900	2019-01-27	0.00	A:e
USGS	06442900	2019-01-28	0.00	A:e
USGS	06442900	2019-01-29	0.00	A:e
USGS	06442900	2019-01-30	0.00	A:e
USGS	06442900	2019-01-31	0.00	A:e
USGS	06442900	2019-02-01	0.50	A:e
USGS	06442900	2019-02-02	1.58	A:e
USGS	06442900	2019-02-03	1.63	A:e
USGS	06442900	2019-02-04	1.44	A:e
USGS	06442900	2019-02-05	1.52	A:e
USGS	06442900	2019-02-06	1.56	A:e
USGS	06442900	2019-02-07	1.51	A:e
USGS	06442900	2019-02-08	1.56	A:e
USGS	06442900	2019-02-09	1.69	A:e
USGS	06442900	2019-02-10	1.74	A:e
USGS	06442900	2019-02-11	1.80	A:e
USGS	06442900	2019-02-12	1.86	A:e
USGS	06442900	2019-02-13	1.84	A:e
USGS	06442900	2019-02-14	2.39	A:e
USGS	06442900	2019-02-15	3.78	A:e
USGS	06442900	2019-02-16	5.15	A:e
USGS	06442900	2019-02-17	5.87	A:e
USGS	06442900	2019-02-18	6.06	A:e
USGS	06442900	2019-02-19	6.39	A:e
USGS	06442900	2019-02-20	6.90	A:e
USGS	06442900	2019-02-21	7.74	A:e
USGS	06442900	2019-02-22	8.54	A:e
USGS	06442900	2019-02-23	8.90	A:e
USGS	06442900	2019-02-24	9.13	A:e
USGS	06442900	2019-02-25	9.21	A:e
USGS	06442900	2019-02-26	9.10	A:e
USGS	06442900	2019-02-27	8.98	A:e
USGS	06442900	2019-02-28	8.97	A:e
USGS	06442900	2019-03-01	9.08	A:e
USGS	06442900	2019-03-02	9.78	A:e
USGS	06442900	2019-03-03	11.3	A:e
USGS	06442900	2019-03-04	13.8	A:e
USGS	06442900	2019-03-05	14.0	A:e
USGS	06442900	2019-03-06	14.1	A:e
USGS	06442900	2019-03-07	14.5	A:e
USGS	06442900	2019-03-08	15.5	A:e
USGS	06442900	2019-03-09	17.5	A:e
USGS	06442900	2019-03-10	19.1	A:e
USGS	06442900	2019-03-11	19.9	A:e
USGS	06442900	2019-03-12	22.3	A:e
USGS	06442900	2019-03-13	25.6	A:e
USGS	06442900	2019-03-14	29.4	A:e
USGS	06442900	2019-03-15	39.5	A:e
USGS	06442900	2019-03-16	45.4	A:e
USGS	06442900	2019-03-17	46.9	A:e
USGS	06442900	2019-03-18	47.0	A:e
USGS	06442900	2019-03-19	48.5	A:e
USGS	06442900	2019-03-20	114	A:e
USGS	06442900	2019-03-21	131	A:e
USGS	06442900	2019-03-22	161	A:e
USGS	06442900	2019-03-23	289	A:e
USGS	06442900	2019-03-24	361	A:e
USGS	06442900	2019-03-25	674	A:e
USGS	06442900	2019-03-26	809	A:e
USGS	06442900	2019-03-27	2430	A:e
USGS	06442900	2019-03-28	4390	A
USGS	06442900	2019-03-29	2370	A
USGS	06442900	2019-03-30	1040	A
USGS	06442900	2019-03-31	546	A
USGS	06442900	2019-04-01	431	A
USGS	06442900	2019-04-02	482	A
USGS	06442900	2019-04-03	372	A
USGS	06442900	2019-04-04	348	A
USGS	06442900	2019-04-05	333	A
USGS	06442900	2019-04-06	385	A
USGS	06442900	2019-04-07	549	A
USGS	06442900	2019-04-08	537	A
USGS	06442900	2019-04-09	351	A
USGS	06442900	2019-04-10	238	A
USGS	06442900	2019-04-11	132	A
USGS	06442900	2019-04-12	45.2	A
USGS	06442900	2019-04-13	38.1	A
USGS	06442900	2019-04-14	39.0	A
USGS	06442900	2019-04-15	85.2	A
USGS	06442900	2019-04-16	180	A
USGS	06442900	2019-04-17	516	A
USGS	06442900	2019-04-18	832	A
USGS	06442900	2019-04-19	561	A
USGS	06442900	2019-04-20	380	A
USGS	06442900	2019-04-21	309	A
USGS	06442900	2019-04-22	280	A
USGS	06442900	2019-04-23	198	A
USGS	06442900	2019-04-24	122	A
USGS	06442900	2019-04-25	84.6	A
USGS	06442900	2019-04-26	63.7	A
USGS	06442900	2019-04-27	55.0	A
USGS	06442900	2019-04-28	49.6	A
USGS	06442900	2019-04-29	51.2	A
USGS	06442900	2019-04-30	48.4	A
USGS	06442900	2019-05-01	46.5	A
USGS	06442900	2019-05-02	42.8	A
USGS	06442900	2019-05-03	39.8	A
USGS	06442900	2019-05-04	36.4	A
USGS	06442900	2019-05-05	32.3	A
USGS	06442900	2019-05-06	29.7	A
USGS	06442900	2019-05-07	28.6	A
USGS	06442900	2019-05-08	51.9	A
USGS	06442900	2019-05-09	155	A
USGS	06442900	2019-05-10	216	A
USGS	06442900	2019-05-11	139	A
USGS	06442900	2019-05-12	84.5	A
USGS	06442900	2019-05-13	59.6	A
USGS	06442900	2019-05-14	46.9	A
USGS	06442900	2019-05-15	37.8	A
USGS	06442900	2019-05-16	31.2	A
USGS	06442900	2019-05-17	26.6	A
USGS	06442900	2019-05-18	46.3	A
USGS	06442900	2019-05-19	727	A
USGS	06442900	2019-05-20	414	A
USGS	06442900	2019-05-21	221	A
USGS	06442900	2019-05-22	553	A
USGS	06442900	2019-05-23	1200	A
USGS	06442900	2019-05-24	472	A
USGS	06442900	2019-05-25	229	A
USGS	06442900	2019-05-26	143	A
USGS	06442900	2019-05-27	120	A
USGS	06442900	2019-05-28	339	A
USGS	06442900	2019-05-29	375	A
USGS	06442900	2019-05-30	203	A
USGS	06442900	2019-05-31	121	A
USGS	06442900	2019-06-01	73.4	A
USGS	06442900	2019-06-02	51.2	A
USGS	06442900	2019-06-03	40.3	A
USGS	06442900	2019-06-04	33.0	A
USGS	06442900	2019-06-05	27.9	A
USGS	06442900	2019-06-06	24.7	A
USGS	06442900	2019-06-07	23.1	A
USGS	06442900	2019-06-08	21.6	A
USGS	06442900	2019-06-09	19.6	A
USGS	06442900	2019-06-10	21.9	A
USGS	06442900	2019-06-11	19.3	A
USGS	06442900	2019-06-12	20.6	A
USGS	06442900	2019-06-13	16.5	A
USGS	06442900	2019-06-14	14.4	A
USGS	06442900	2019-06-15	12.4	A
USGS	06442900	2019-06-16	10.9	A
USGS	06442900	2019-06-17	9.56	A
USGS	06442900	2019-06-18	8.59	A
USGS	06442900	2019-06-19	7.96	A
USGS	06442900	2019-06-20	7.27	A
USGS	06442900	2019-06-21	6.72	A
USGS	06442900	2019-06-22	6.19	A
USGS	06442900	2019-06-23	6.10	A
USGS	06442900	2019-06-24	5.91	A
USGS	06442900	2019-06-25	5.48	A
USGS	06442900	2019-06-26	4.79	A
USGS	06442900	2019-06-27	4.33	A
USGS	06442900	2019-06-28	4.10	A
USGS	06442900	2019-06-29	3.66	A
USGS	06442900	2019-06-30	3.26	A
USGS	06442900	2019-07-01	3.35	A
USGS	06442900	2019-07-02	3.43	A
USGS	06442900	2019-07-03	3.30	A
USGS	06442900	2019-07-04	3.59	A
USGS	06442900	2019-07-05	7.30	A
USGS	06442900	2019-07-06	10.1	A
USGS	06442900	2019-07-07	18.6	A
USGS	06442900	2019-07-08	15.1	A
USGS	06442900	2019-07-09	12.7	A
USGS	06442900	2019-07-10	10.2	A
USGS	06442900	2019-07-11	8.59	A
USGS	06442900	2019-07-12	6.41	A
USGS	06442900	2019-07-13	5.13	A
USGS	06442900	2019-07-14	4.24	A
USGS	06442900	2019-07-15	3.42	A
USGS	06442900	2019-07-16	3.86	A
USGS	06442900	2019-07-17	24.6	A
USGS	06442900	2019-07-18	54.2	A
USGS	06442900	2019-07-19	36.4	A
USGS	06442900	2019-07-20	21.6	A
USGS	06442900	2019-07-21	33.8	A
USGS	06442900	2019-07-22	33.4	A
USGS	06442900	2019-07-23	16.7	A
USGS	06442900	2019-07-24	11.5	A
USGS	06442900	2019-07-25	9.20	A
USGS	06442900	2019-07-26	6.08	A
USGS	06442900	2019-07-27	3.73	A
USGS	06442900	2019-07-28	2.96	A
USGS	06442900	2019-07-29	2.27	A
USGS	06442900	2019-07-30	1.58	A
USGS	06442900	2019-07-31	1.40	A
USGS	06442900	2019-08-01	1.15	A
USGS	06442900	2019-08-02	1.40	A
USGS	06442900	2019-08-03	2.18	A
USGS	06442900	2019-08-04	34.1	A
USGS	06442900	2019-08-05	111	A
USGS	06442900	2019-08-06	86.7	A
USGS	06442900	2019-08-07	58.1	A
USGS	06442900	2019-08-08	37.9	A
USGS	06442900	2019-08-09	28.4	A
USGS	06442900	2019-08-10	27.9	A
USGS	06442900	2019-08-11	19.8	A
USGS	06442900	2019-08-12	22.2	A
USGS	06442900	2019-08-13	64.5	A
USGS	06442900	2019-08-14	188	A
USGS	06442900	2019-08-15	110	A
USGS	06442900	2019-08-16	92.7	A
USGS	06442900	2019-08-17	68.9	A
USGS	06442900	2019-08-18	46.5	A
USGS	06442900	2019-08-19	36.0	A
USGS	06442900	2019-08-20	26.6	A
USGS	06442900	2019-08-21	21.6	A
USGS	06442900	2019-08-22	21.4	A
USGS	06442900	2019-08-23	17.2	A
USGS	06442900	2019-08-24	14.8	A
USGS	06442900	2019-08-25	14.1	A
USGS	06442900	2019-08-26	14.7	A
USGS	06442900	2019-08-27	11.4	A
USGS	06442900	2019-08-28	9.95	A
USGS	06442900	2019-08-29	9.20	A
USGS	06442900	2019-08-30	8.58	A
USGS	06442900	2019-08-31	9.00	A
USGS	06442900	2019-09-01	8.72	A
USGS	06442900	2019-09-02	8.47	A
USGS	06442900	2019-09-03	8.27	A
USGS	06442900	2019-09-04	7.68	A
USGS	06442900	2019-09-05	6.88	A
USGS	06442900	2019-09-06	6.57	A
USGS	06442900	2019-09-07	6.32	A
USGS	06442900	2019-09-08	10.1	A
USGS	06442900	2019-09-09	8.93	A
USGS	06442900	2019-09-10	7.82	A
USGS	06442900	2019-09-11	8.44	A
USGS	06442900	2019-09-12	198	A
USGS	06442900	2019-09-13	468	A
USGS	06442900	2019-09-14	389	A
USGS	06442900	2019-09-15	191	A
USGS	06442900	2019-09-16	127	A
USGS	06442900	2019-09-17	83.1	A
USGS	06442900	2019-09-18	54.4	A
USGS	06442900	2019-09-19	36.5	A
USGS	06442900	2019-09-20	25.6	A
USGS	06442900	2019-09-21	19.3	A
USGS	06442900	2019-09-22	15.4	A
USGS	06442900	2019-09-23	13.0	A
USGS	06442900	2019-09-24	13.2	A
USGS	06442900	2019-09-25	14.4	A
USGS	06442900	2019-09-26	14.4	A
USGS	06442900	2019-09-27	14.0	A
USGS	06442900	2019-09-28	12.1	A
USGS	06442900	2019-09-29	10.8	A
USGS	06442900	2019-09-30	9.89	A
USGS	06442900	2019-10-01	9.16	A
USGS	06442900	2019-10-02	8.83	A
USGS	06442900	2019-10-03	8.43	A
USGS	06442900	2019-10-04	8.13	A
USGS	06442900	2019-10-05	8.15	A
USGS	06442900	2019-10-06	8.16	A
USGS	06442900	2019-10-07	8.25	A
USGS	06442900	2019-10-08	7.76	A
USGS	06442900	2019-10-09	7.53	A
USGS	06442900	2019-10-10	8.08	A
USGS	06442900	2019-10-11	9.47	A
USGS	06442900	2019-10-12	10.5	A
USGS	06442900	2019-10-13	10.4	A
USGS	06442900	2019-10-14	9.56	A
USGS	06442900	2019-10-15	10.3	A
USGS	06442900	2019-10-16	12.8	A
USGS	06442900	2019-10-17	16.5	A
USGS	06442900	2019-10-18	16.9	A
USGS	06442900	2019-10-19	16.7	A
USGS	06442900	2019-10-20	18.8	A
USGS	06442900	2019-10-21	26.4	A
USGS	06442900	2019-10-22	26.5	A
USGS	06442900	2019-10-23	73.2	A
USGS	06442900	2019-10-24	84.2	A
USGS	06442900	2019-10-25	67.6	A
USGS	06442900	2019-10-26	55.9	A
USGS	06442900	2019-10-27	42.2	A
USGS	06442900	2019-10-28	33.9	A
USGS	06442900	2019-10-29	27.2	A
USGS	06442900	2019-10-30	21.5	A
USGS	06442900	2019-10-31	16.8	A
USGS	06442900	2019-11-01	15.8	A
USGS	06442900	2019-11-02	14.9	A
USGS	06442900	2019-11-03	14.5	A
USGS	06442900	2019-11-04	13.4	A
USGS	06442900	2019-11-05	12.8	A
USGS	06442900	2019-11-06	12.7	A
USGS	06442900	2019-11-07	12.6	A:e
USGS	06442900	2019-11-08	12.6	A:e
USGS	06442900	2019-11-09	11.3	A
USGS	06442900	2019-11-10	10.8	A:e
USGS	06442900	2019-11-11	9.78	A:e
USGS	06442900	2019-11-12	9.96	A:e
USGS	06442900	2019-11-13	10.3	A:e
USGS	06442900	2019-11-14	10.2	A:e
USGS	06442900	2019-11-15	10.6	A:e
USGS	06442900	2019-11-16	10.7	A:e
USGS	06442900	2019-11-17	11.2	A:e
USGS	06442900	2019-11-18	11.5	A:e
USGS	06442900	2019-11-19	11.1	A:e
USGS	06442900	2019-11-20	11.2	A:e
USGS	06442900	2019-11-21	10.9	A:e
USGS	06442900	2019-11-22	9.94	A:e
USGS	06442900	2019-11-23	9.91	A:e
USGS	06442900	2019-11-24	10.8	A:e
USGS	06442900	2019-11-25	10.1	A:e
USGS	06442900	2019-11-26	7.90	A:e
USGS	06442900	2019-11-27	6.86	A:e
USGS	06442900	2019-11-28	6.36	A:e
USGS	06442900	2019-11-29	6.82	A:e
USGS	06442900	2019-11-30	7.02	A:e
USGS	06442900	2019-12-01	6.89	A:e
USGS	06442900	2019-12-02	6.75	A:e
USGS	06442900	2019-12-03	7.07	A:e
USGS	06442900	2019-12-04	7.23	A:e
USGS	06442900	2019-12-05	7.36	A:e
USGS	06442900	2019-12-06	7.02	A:e
USGS	06442900	2019-12-07	6.88	A:e
USGS	06442900	2019-12-08	6.73	A:e
USGS	06442900	2019-12-09	6.30	A:e
USGS	06442900	2019-12-10	6.08	A:e
USGS	06442900	2019-12-11	6.04	A:e
USGS	06442900	2019-12-12	6.00	A:e
USGS	06442900	2019-12-13	6.00	A:e
USGS	06442900	2019-12-14	5.97	A:e
USGS	06442900	2019-12-15	5.91	A:e
USGS	06442900	2019-12-16	5.99	A:e
USGS	06442900	2019-12-17	6.27	A:e
USGS	06442900	2019-12-18	6.39	A:e
USGS	06442900	2019-12-19	6.42	A:e
USGS	06442900	2019-12-20	6.57	A:e
USGS	06442900	2019-12-21	6.60	A:e
USGS	06442900	2019-12-22	6.62	A:e
USGS	06442900	2019-12-23	6.51	A:e
USGS	06442900	2019-12-24	6.37	A:e
USGS	06442900	2019-12-25	6.25	A:e
USGS	06442900	2019-12-26	6.08	A:e
USGS	06442900	2019-12-27	5.98	A:e
USGS	06442900	2019-12-28	5.85	A:e
USGS	06442900	2019-12-29	5.72	A:e
USGS	06442900	2019-12-30	5.63	A:e
USGS	06442900	2019-12-31	5.67	A:e
USGS	06442900	2020-01-01	5.69	A:e
USGS	06442900	2020-01-02	5.70	A:e
USGS	06442900	2020-01-03	5.79	A:e
USGS	06442900	2020-01-04	5.82	A:e
USGS	06442900	2020-01-05	5.76	A:e
USGS	06442900	2020-01-06	5.72	A:e
USGS	06442900	2020-01-07	5.68	A:e
USGS	06442900	2020-01-08	5.61	A:e
USGS	06442900	2020-01-09	5.55	A:e
USGS	06442900	2020-01-10	5.53	A:e
USGS	06442900	2020-01-11	5.54	A:e
USGS	06442900	2020-01-12	5.55	A:e
USGS	06442900	2020-01-13	5.55	A:e
USGS	06442900	2020-01-14	5.55	A:e
USGS	06442900	2020-01-15	5.56	A:e
USGS	06442900	2020-01-16	5.57	A:e
USGS	06442900	2020-01-17	5.56	A:e
USGS	06442900	2020-01-18	5.59	A:e
USGS	06442900	2020-01-19	5.63	A:e
USGS	06442900	2020-01-20	5.84	A:e
USGS	06442900	2020-01-21	6.22	A:e
USGS	06442900	2020-01-22	6.70	A:e
USGS	06442900	2020-01-23	6.91	A:e
USGS	06442900	2020-01-24	6.97	A:e
USGS	06442900	2020-01-25	7.05	A:e
USGS	06442900	2020-01-26	7.15	A:e
USGS	06442900	2020-01-27	7.22	A:e
USGS	06442900	2020-01-28	7.18	A:e
USGS	06442900	2020-01-29	7.11	A:e
USGS	06442900	2020-01-30	7.20	A:e
